"Gene ID","Transcript","# exons","Transcript length","Protein length"
"cgd8_1990","cgd8_1990-RA","1","2901","966"
"cgd8_20","cgd8_20-RA","1","2775","924"
"cgd8_200","cgd8_200-RA","1","3393","1130"
"cgd8_2000","cgd8_2000-RA","1","3177","1058"
"cgd8_2010","cgd8_2010-RA","1","1183","290"
"cgd8_2020","cgd8_2020-RA","1","1173","388"
"cgd8_20230","cgd8_20230-RA","5","1305","434"
"cgd8_2030","cgd8_2030-RA","1","1125","249"
"cgd8_2040","cgd8_2040-RA","1","1159","237"
"cgd8_2050","cgd8_2050-RA","1","6469","2002"
"cgd8_2060","cgd8_2060-RA","1","2230","713"
"cgd8_2070","cgd8_2070-RA","1","2382","793"
"cgd8_2080","cgd8_2080-RA","1","1827","608"
"cgd8_2090","cgd8_2090-RA","1","4986","1491"
"cgd8_210","cgd8_210-RA","2","1198","252"
"cgd8_2100","cgd8_2100-RA","1","1987","406"
"cgd8_2103","cgd8_2103-RA","4","1189","262"
"cgd8_2110","cgd8_2110-RA","1","678","225"
"cgd8_2120","cgd8_2120-RA","1","1545","514"
"cgd8_2130","cgd8_2130-RA","2","940","284"
"cgd8_2140","cgd8_2140-RA","1","312","103"
"cgd8_2150","cgd8_2150-RA","1","789","262"
"cgd8_2160","cgd8_2160-RA","1","1326","441"
"cgd8_2170","cgd8_2170-RA","1","802","137"
"cgd8_2180","cgd8_2180-RA","1","1602","533"
"cgd8_2190","cgd8_2190-RA","1","496","142"
"cgd8_220","cgd8_220-RA","1","573","162"
"cgd8_2200","cgd8_2200-RA","1","1592","423"
"cgd8_2210","cgd8_2210-RA","1","1308","418"
"cgd8_2220","cgd8_2220-RA","8","2082","622"
"cgd8_2230","cgd8_2230-RA","1","420","139"
"cgd8_2240","cgd8_2240-RA","1","421","106"
"cgd8_2250","cgd8_2250-RA","1","4053","1350"
"cgd8_2260","cgd8_2260-RA","1","3165","1041"
"cgd8_2270","cgd8_2270-RA","1","3192","1063"
"cgd8_2280","cgd8_2280-RA","1","1447","287"
"cgd8_2290","cgd8_2290-RA","1","792","263"
"cgd8_230","cgd8_230-RA","1","966","225"
"cgd8_2300","cgd8_2300-RA","1","5880","1673"
"cgd8_2310","cgd8_2310-RA","3","655","195"
"cgd8_2320","cgd8_2320-RA","1","2190","729"
"cgd8_2330","cgd8_2330-RA","1","4132","1143"
"cgd8_2340","cgd8_2340-RA","1","1138","127"
"cgd8_2350","cgd8_2350-RA","2","1998","342"
"cgd8_2360","cgd8_2360-RA","5","670","201"
"cgd8_2370","cgd8_2370-RA","1","1630","387"
"cgd8_2380","cgd8_2380-RA","1","2373","706"
"cgd8_2390","cgd8_2390-RA","1","1851","616"
"cgd8_240","cgd8_240-RA","1","1008","335"
"cgd8_2400","cgd8_2400-RA","1","1079","249"
"cgd8_2410","cgd8_2410-RA","1","2535","815"
"cgd8_2420","cgd8_2420-RA","3","1071","261"
"cgd8_2430","cgd8_2430-RA","1","1980","659"
"cgd8_2440","cgd8_2440-RA","1","3747","913"
"cgd8_2450","cgd8_2450-RA","1","3626","1054"
"cgd8_2460","cgd8_2460-RA","1","1333","409"
"cgd8_2463","cgd8_2463-RA","1","2058","594"
"cgd8_2470","cgd8_2470-RA","1","1539","247"
"cgd8_2480","cgd8_2480-RA","1","1740","579"
"cgd8_2490","cgd8_2490-RA","1","2085","549"
"cgd8_250","cgd8_250-RA","1","1713","570"
"cgd8_2500","cgd8_2500-RA","1","1551","516"
"cgd8_2510","cgd8_2510-RA","5","462","78"
"cgd8_2520","cgd8_2520-RA","1","4406","1280"
"cgd8_2530","cgd8_2530-RA","1","3021","1006"
"cgd8_2540","cgd8_2540-RA","1","798","265"
"cgd8_2550","cgd8_2550-RA","2","4102","1366"
"cgd8_2553","cgd8_2553-RA","1","731","86"
"cgd8_2560","cgd8_2560-RA","1","2346","628"
"cgd8_2570","cgd8_2570-RA","1","1218","405"
"cgd8_2580","cgd8_2580-RA","1","1317","438"
"cgd8_2590","cgd8_2590-RA","1","498","165"
"cgd8_260","cgd8_260-RA","1","2947","788"
"cgd8_2600","cgd8_2600-RA","1","420","139"
"cgd8_2610","cgd8_2610-RA","1","1338","445"
"cgd8_2620","cgd8_2620-RA","1","2702","878"
"cgd8_2630","cgd8_2630-RA","1","801","242"
"cgd8_2640","cgd8_2640-RA","1","615","204"
"cgd8_2650","cgd8_2650-RA","1","10467","3488"
"cgd8_2660","cgd8_2660-RA","1","1287","428"
"cgd8_2670","cgd8_2670-RA","1","2097","698"
"cgd8_2680","cgd8_2680-RA","1","897","298"
"cgd8_2690","cgd8_2690-RA","1","537","178"
"cgd8_270","cgd8_270-RA","1","1325","373"
"cgd8_2700","cgd8_2700-RA","2","1762","568"
"cgd8_2710","cgd8_2710-RA","1","1716","535"
"cgd8_2720","cgd8_2720-RA","1","3606","1201"
"cgd8_2730","cgd8_2730-RA","1","6902","2244"
"cgd8_2740","cgd8_2740-RA","1","1026","341"
"cgd8_2750","cgd8_2750-RA","1","948","315"
"cgd8_2760","cgd8_2760-RA","1","1104","367"
"cgd8_2763","cgd8_2763-RA","2","940","284"
"cgd8_2770","cgd8_2770-RA","1","3927","1308"
"cgd8_2780","cgd8_2780-RA","3","798","253"
"cgd8_2790","cgd8_2790-RA","1","12618","4180"
"cgd8_280","cgd8_280-RA","1","1670","521"
"cgd8_2800","cgd8_2800-RA","1","1731","576"
"cgd8_2810","cgd8_2810-RA","1","1477","457"
"cgd8_2820","cgd8_2820-RA","1","2328","370"
"cgd8_2830","cgd8_2830-RA","1","1536","511"
"cgd8_2840","cgd8_2840-RA","1","1671","556"
"cgd8_2850","cgd8_2850-RA","1","2877","628"
"cgd8_2853","cgd8_2853-RA","2","416","72"
"cgd8_2860","cgd8_2860-RA","1","981","326"
"cgd8_2870","cgd8_2870-RA","1","984","218"
"cgd8_2880","cgd8_2880-RA","1","477","158"
"cgd8_2890","cgd8_2890-RA","1","525","174"
"cgd8_290","cgd8_290-RA","1","1158","385"
"cgd8_2900","cgd8_2900-RA","1","1212","388"
"cgd8_2910","cgd8_2910-RA","1","4116","1371"
"cgd8_2920","cgd8_2920-RA","1","1362","453"
"cgd8_293","cgd8_293-RA","2","502","118"
"cgd8_2930","cgd8_2930-RA","1","2511","832"
"cgd8_2940","cgd8_2940-RA","1","1008","332"
"cgd8_2950","cgd8_2950-RA","1","1680","559"
"cgd8_2960","cgd8_2960-RA","1","1860","619"
"cgd8_2970","cgd8_2970-RA","1","1290","429"
"cgd8_2980","cgd8_2980-RA","5","946","293"
"cgd8_2990","cgd8_2990-RA","3","770","202"
"cgd8_30","cgd8_30-RA","1","3399","985"
"cgd8_300","cgd8_300-RA","1","1342","344"
"cgd8_3000","cgd8_3000-RA","1","2046","681"
"cgd8_3005","cgd8_3005-RA","1","74","N/A"
"cgd8_3010","cgd8_3010-RA","1","3807","1268"
"cgd8_3020","cgd8_3020-RA","1","906","301"
"cgd8_3030","cgd8_3030-RA","1","1186","232"
"cgd8_3040","cgd8_3040-RA","1","2628","875"
"cgd8_3050","cgd8_3050-RA","1","2317","404"
"cgd8_3060","cgd8_3060-RA","1","1836","611"
"cgd8_3070","cgd8_3070-RA","1","1536","511"
"cgd8_3080","cgd8_3080-RA","1","4116","1371"
"cgd8_3090","cgd8_3090-RA","1","705","234"
"cgd8_310","cgd8_310-RA","1","693","230"
"cgd8_3100","cgd8_3100-RA","1","3129","1042"
"cgd8_3110","cgd8_3110-RA","1","2853","939"
"cgd8_3120","cgd8_3120-RA","1","798","265"
"cgd8_3130","cgd8_3130-RA","1","1557","518"
"cgd8_3133","cgd8_3133-RA","3","649","105"
"cgd8_3140","cgd8_3140-RA","1","1068","355"
"cgd8_3150","cgd8_3150-RA","3","582","193"
"cgd8_3160","cgd8_3160-RA","1","369","122"
"cgd8_3170","cgd8_3170-RA","1","309","102"
"cgd8_3173","cgd8_3173-RA","3","450","115"
"cgd8_3180","cgd8_3180-RA","1","2771","831"
"cgd8_3190","cgd8_3190-RA","1","1188","395"
"cgd8_320","cgd8_320-RA","1","2038","543"
"cgd8_3200","cgd8_3200-RA","1","684","227"
"cgd8_3210","cgd8_3210-RA","1","2754","917"
"cgd8_3220","cgd8_3220-RA","1","1893","385"
"cgd8_3230","cgd8_3230-RA","1","2790","819"
"cgd8_3240","cgd8_3240-RA","1","2354","749"
"cgd8_3250","cgd8_3250-RA","1","1686","561"
"cgd8_3260","cgd8_3260-RA","1","2864","546"
"cgd8_3263","cgd8_3263-RA","1","288","80"
"cgd8_3270","cgd8_3270-RA","1","1866","621"
"cgd8_3273","cgd8_3273-RA","4","483","139"
"cgd8_3280","cgd8_3280-RA","2","2695","878"
"cgd8_3290","cgd8_3290-RA","3","1105","284"
"cgd8_330","cgd8_330-RA","1","963","133"
"cgd8_3300","cgd8_3300-RA","1","1888","610"
"cgd8_3310","cgd8_3310-RA","1","1140","373"
"cgd8_3320","cgd8_3320-RA","1","2040","647"
"cgd8_3330","cgd8_3330-RA","1","759","143"
"cgd8_3340","cgd8_3340-RA","1","951","316"
"cgd8_3350","cgd8_3350-RA","1","2664","887"
"cgd8_3360","cgd8_3360-RA","1","1782","593"
"cgd8_3370","cgd8_3370-RA","2","1392","408"
"cgd8_3380","cgd8_3380-RA","1","4020","1339"
"cgd8_3390","cgd8_3390-RA","1","1092","363"
"cgd8_340","cgd8_340-RA","4","906","286"
"cgd8_3400","cgd8_3400-RA","1","1002","333"
"cgd8_3410","cgd8_3410-RA","2","379","104"
"cgd8_3413","cgd8_3413-RA","2","426","105"
"cgd8_3420","cgd8_3420-RA","1","975","324"
"cgd8_3430","cgd8_3430-RA","1","2811","936"
"cgd8_3440","cgd8_3440-RA","1","2811","931"
"cgd8_3450","cgd8_3450-RA","1","854","187"
"cgd8_3460","cgd8_3460-RA","1","1746","562"
"cgd8_3470","cgd8_3470-RA","1","1640","437"
"cgd8_3480","cgd8_3480-RA","1","647","135"
"cgd8_3490","cgd8_3490-RA","1","960","319"
"cgd8_350","cgd8_350-RA","1","1733","499"
"cgd8_3500","cgd8_3500-RA","1","4284","1427"
"cgd8_3510","cgd8_3510-RA","2","568","177"
"cgd8_3520","cgd8_3520-RA","1","3899","1124"
"cgd8_3530","cgd8_3530-RA","1","1569","522"
"cgd8_3540","cgd8_3540-RA","1","1701","566"
"cgd8_3550","cgd8_3550-RA","1","1620","102"
"cgd8_3560","cgd8_3560-RA","1","1512","503"
"cgd8_3570","cgd8_3570-RA","3","1875","624"
"cgd8_3580","cgd8_3580-RA","1","1146","381"
"cgd8_3590","cgd8_3590-RA","1","1617","538"
"cgd8_360","cgd8_360-RA","2","870","234"
"cgd8_3600","cgd8_3600-RA","2","1921","549"
"cgd8_3610","cgd8_3610-RA","3","2275","598"
"cgd8_3620","cgd8_3620-RA","1","753","250"
"cgd8_3630","cgd8_3630-RA","3","468","155"
"cgd8_3640","cgd8_3640-RA","1","4398","1465"
"cgd8_3650","cgd8_3650-RA","1","927","224"
"cgd8_3653","cgd8_3653-RA","3","292","89"
"cgd8_3660","cgd8_3660-RA","1","1534","438"
"cgd8_3670","cgd8_3670-RA","1","675","224"
"cgd8_3680","cgd8_3680-RA","1","8202","2725"
"cgd8_3690","cgd8_3690-RA","1","429","142"
"cgd8_370","cgd8_370-RA","1","3729","1242"
"cgd8_3700","cgd8_3700-RA","1","840","279"
"cgd8_3703","cgd8_3703-RA","3","598","135"
"cgd8_3710","cgd8_3710-RA","1","1206","401"
"cgd8_3720","cgd8_3720-RA","1","1428","475"
"cgd8_3730","cgd8_3730-RA","1","813","270"
"cgd8_3740","cgd8_3740-RA","1","1662","457"
"cgd8_3750","cgd8_3750-RA","1","2253","435"
"cgd8_3760","cgd8_3760-RA","1","6372","2123"
"cgd8_3770","cgd8_3770-RA","1","1545","424"
"cgd8_3780","cgd8_3780-RA","1","444","147"
"cgd8_3790","cgd8_3790-RA","1","957","318"
"cgd8_380","cgd8_380-RA","1","2293","526"
"cgd8_3803","cgd8_3803-RA","2","1314","437"
"cgd8_3820","cgd8_3820-RA","1","1446","481"
"cgd8_3830","cgd8_3830-RA","2","631","152"
"cgd8_3840","cgd8_3840-RA","1","621","206"
"cgd8_3850","cgd8_3850-RA","1","1107","336"
"cgd8_3860","cgd8_3860-RA","1","2091","696"
"cgd8_3870","cgd8_3870-RA","1","3314","482"
"cgd8_3880","cgd8_3880-RA","1","1842","613"
"cgd8_3890","cgd8_3890-RA","1","1845","614"
"cgd8_390","cgd8_390-RA","1","818","180"
"cgd8_3900","cgd8_3900-RA","1","2035","427"
"cgd8_3910","cgd8_3910-RA","1","1830","609"
"cgd8_3920","cgd8_3920-RA","1","735","244"
"cgd8_3930","cgd8_3930-RA","2","1595","521"
"cgd8_3940","cgd8_3940-RA","1","1595","500"
"cgd8_3950","cgd8_3950-RA","1","2547","847"
"cgd8_3960","cgd8_3960-RA","3","1011","322"
"cgd8_3970","cgd8_3970-RA","3","808","228"
"cgd8_3980","cgd8_3980-RA","1","804","267"
"cgd8_3990","cgd8_3990-RA","2","781","257"
"cgd8_40","cgd8_40-RA","1","2655","884"
"cgd8_400","cgd8_400-RA","1","953","190"
"cgd8_4000","cgd8_4000-RA","1","6033","2010"
"cgd8_4010","cgd8_4010-RA","1","3079","977"
"cgd8_4020","cgd8_4020-RA","1","2951","783"
"cgd8_4030","cgd8_4030-RA","2","6529","1999"
"cgd8_4040","cgd8_4040-RA","1","606","182"
"cgd8_4050","cgd8_4050-RA","1","803","56"
"cgd8_4060","cgd8_4060-RA","1","1700","541"
"cgd8_4070","cgd8_4070-RA","1","4899","1632"
"cgd8_4080","cgd8_4080-RA","1","1728","575"
"cgd8_4083","cgd8_4083-RA","3","516","121"
"cgd8_4090","cgd8_4090-RA","1","1359","278"
"cgd8_410","cgd8_410-RA","1","2718","905"
"cgd8_4100","cgd8_4100-RA","1","2491","714"
"cgd8_4110","cgd8_4110-RA","1","1806","601"
"cgd8_4120","cgd8_4120-RA","1","962","230"
"cgd8_4130","cgd8_4130-RA","1","1447","457"
"cgd8_4140","cgd8_4140-RA","1","487","136"
"cgd8_4150","cgd8_4150-RA","1","1524","492"
"cgd8_4160","cgd8_4160-RA","2","1616","443"
"cgd8_4170","cgd8_4170-RA","1","3295","1024"
"cgd8_4190","cgd8_4190-RA","1","943","267"
"cgd8_420","cgd8_420-RA","1","3303","1090"
"cgd8_4200","cgd8_4200-RA","1","2742","911"
"cgd8_4210","cgd8_4210-RA","1","900","299"
"cgd8_4220","cgd8_4220-RA","2","831","276"
"cgd8_4230","cgd8_4230-RA","1","2649","882"
"cgd8_4240","cgd8_4240-RA","1","4234","1317"
"cgd8_4250","cgd8_4250-RA","2","723","240"
"cgd8_4253","cgd8_4253-RA","3","333","82"
"cgd8_4260","cgd8_4260-RA","1","369","122"
"cgd8_4270","cgd8_4270-RA","3","996","317"
"cgd8_4280","cgd8_4280-RA","1","2058","678"
"cgd8_4290","cgd8_4290-RA","3","1020","250"
"cgd8_430","cgd8_430-RA","1","1170","259"
"cgd8_4300","cgd8_4300-RA","1","534","177"
"cgd8_4310","cgd8_4310-RA","2","629","204"
"cgd8_4320","cgd8_4320-RA","1","887","208"
"cgd8_4330","cgd8_4330-RA","1","906","301"
"cgd8_4340","cgd8_4340-RA","1","2298","765"
"cgd8_4350","cgd8_4350-RA","1","1026","251"
"cgd8_4360","cgd8_4360-RA","1","1327","130"
"cgd8_4370","cgd8_4370-RA","1","3003","1000"
"cgd8_4380","cgd8_4380-RA","1","1296","431"
"cgd8_4390","cgd8_4390-RA","1","534","177"
"cgd8_440","cgd8_440-RA","1","1151","311"
"cgd8_4400","cgd8_4400-RA","1","999","332"
"cgd8_4410","cgd8_4410-RA","1","1641","546"
"cgd8_4420","cgd8_4420-RA","1","3129","1042"
"cgd8_4430","cgd8_4430-RA","1","645","214"
"cgd8_4435","cgd8_4435-RA","1","73","N/A"
"cgd8_4440","cgd8_4440-RA","1","1731","576"
"cgd8_4450","cgd8_4450-RA","1","1944","647"
"cgd8_4460","cgd8_4460-RA","1","1623","390"
"cgd8_4470","cgd8_4470-RA","2","2815","874"
"cgd8_4480","cgd8_4480-RA","1","1641","546"
"cgd8_4490","cgd8_4490-RA","1","2412","803"
"cgd8_450","cgd8_450-RA","1","1101","292"
"cgd8_4500","cgd8_4500-RA","1","6460","1114"
"cgd8_4510","cgd8_4510-RA","1","4121","1078"
"cgd8_4520","cgd8_4520-RA","1","6669","2222"
"cgd8_4530","cgd8_4530-RA","1","1107","269"
"cgd8_4540","cgd8_4540-RA","1","2416","786"
"cgd8_4550","cgd8_4550-RA","4","1100","325"
"cgd8_4560","cgd8_4560-RA","1","486","161"
"cgd8_4570","cgd8_4570-RA","1","1610","474"
"cgd8_4580","cgd8_4580-RA","1","1584","527"
"cgd8_4590","cgd8_4590-RA","1","675","224"
"cgd8_460","cgd8_460-RA","1","2343","780"
"cgd8_4600","cgd8_4600-RA","1","1287","428"
"cgd8_4610","cgd8_4610-RA","1","624","207"
"cgd8_4620","cgd8_4620-RA","1","7337","2140"
"cgd8_4630","cgd8_4630-RA","1","972","323"
"cgd8_4640","cgd8_4640-RA","1","2317","413"
"cgd8_4650","cgd8_4650-RA","1","387","128"
"cgd8_4660","cgd8_4660-RA","1","1194","397"
"cgd8_4670","cgd8_4670-RA","1","585","194"
"cgd8_4680","cgd8_4680-RA","1","999","332"
"cgd8_4690","cgd8_4690-RA","1","3075","1024"
"cgd8_470","cgd8_470-RA","1","990","329"
"cgd8_4700","cgd8_4700-RA","3","725","236"
"cgd8_4710","cgd8_4710-RA","1","1818","605"
"cgd8_4720","cgd8_4720-RA","1","1365","454"
"cgd8_4730","cgd8_4730-RA","1","1689","562"
"cgd8_4740","cgd8_4740-RA","3","1042","300"
"cgd8_4743","cgd8_4743-RA","1","666","95"
"cgd8_4745","cgd8_4745-RA","1","82","N/A"
"cgd8_4750","cgd8_4750-RA","1","1557","518"
"cgd8_4760","cgd8_4760-RA","1","1438","348"
"cgd8_4770","cgd8_4770-RA","1","5898","1965"
"cgd8_4780","cgd8_4780-RA","1","5325","1774"
"cgd8_4783","cgd8_4783-RA","1","630","88"
"cgd8_4790","cgd8_4790-RA","1","937","181"
"cgd8_480","cgd8_480-RA","1","3049","973"
"cgd8_4800","cgd8_4800-RA","1","3975","780"
"cgd8_4810","cgd8_4810-RA","1","2289","762"
"cgd8_4813","cgd8_4813-RA","3","740","110"
"cgd8_4820","cgd8_4820-RA","2","551","149"
"cgd8_4830","cgd8_4830-RA","1","1428","475"
"cgd8_4840","cgd8_4840-RA","1","7544","2409"
"cgd8_4850","cgd8_4850-RA","1","3477","1158"
"cgd8_4860","cgd8_4860-RA","4","2020","631"
"cgd8_4870","cgd8_4870-RA","3","1034","301"
"cgd8_4880","cgd8_4880-RA","2","1396","392"
"cgd8_4890","cgd8_4890-RA","3","539","155"
"cgd8_490","cgd8_490-RA","1","2772","923"
"cgd8_4900","cgd8_4900-RA","4","477","158"
"cgd8_4910","cgd8_4910-RA","1","6260","1936"
"cgd8_4920","cgd8_4920-RA","1","939","312"
"cgd8_4930","cgd8_4930-RA","1","1884","622"
"cgd8_4940","cgd8_4940-RA","1","4254","1417"
"cgd8_4950","cgd8_4950-RA","1","4386","1421"
"cgd8_4960","cgd8_4960-RA","1","2512","309"
"cgd8_4970","cgd8_4970-RA","1","5740","1667"
"cgd8_4975","cgd8_4975-RA","1","109","N/A"
"cgd8_4976","cgd8_4976-RA","1","72","N/A"
"cgd8_4980","cgd8_4980-RA","1","381","126"
"cgd8_4990","cgd8_4990-RA","1","1137","378"
"cgd8_50","cgd8_50-RA","1","1509","502"
"cgd8_500","cgd8_500-RA","1","474","147"
"cgd8_5000","cgd8_5000-RA","1","894","297"
"cgd8_5010","cgd8_5010-RA","1","516","171"
"cgd8_5013","cgd8_5013-RA","2","1190","380"
"cgd8_5020","cgd8_5020-RA","1","477","158"
"cgd8_503","cgd8_503-RA","2","635","156"
"cgd8_5030","cgd8_5030-RA","1","975","324"
"cgd8_5040","cgd8_5040-RA","1","321","106"
"cgd8_5050","cgd8_5050-RA","5","886","279"
"cgd8_5060","cgd8_5060-RA","1","459","152"
"cgd8_5070","cgd8_5070-RA","2","429","142"
"cgd8_5080","cgd8_5080-RA","6","1089","330"
"cgd8_5090","cgd8_5090-RA","1","921","306"
"cgd8_510","cgd8_510-RA","2","1804","536"
"cgd8_5100","cgd8_5100-RA","1","525","174"
"cgd8_5110","cgd8_5110-RA","1","492","163"
"cgd8_5120","cgd8_5120-RA","1","1155","384"
"cgd8_5125","cgd8_5125-RA","1","73","N/A"
"cgd8_5130","cgd8_5130-RA","1","825","255"
"cgd8_5140","cgd8_5140-RA","1","882","293"
"cgd8_5150","cgd8_5150-RA","1","3096","1031"
"cgd8_5160","cgd8_5160-RA","2","1096","185"
"cgd8_5170","cgd8_5170-RA","1","666","221"
"cgd8_5180","cgd8_5180-RA","1","1447","454"
"cgd8_5183","cgd8_5183-RA","1","3445","1019"
"cgd8_5190","cgd8_5190-RA","1","4499","1442"
"cgd8_5195","cgd8_5195-RA","1","72","N/A"
"cgd8_520","cgd8_520-RA","1","1104","367"
"cgd8_5200","cgd8_5200-RA","1","1228","305"
"cgd8_5210","cgd8_5210-RA","1","3324","1107"
"cgd8_5220","cgd8_5220-RA","1","1032","343"
"cgd8_523","cgd8_523-RA","2","374","102"
"cgd8_5230","cgd8_5230-RA","1","705","103"
"cgd8_5240","cgd8_5240-RA","1","771","249"
"cgd8_5250","cgd8_5250-RA","2","1080","336"
"cgd8_5253","cgd8_5253-RA","1","50","13"
"cgd8_5260","cgd8_5260-RA","1","1685","548"
"cgd8_5270","cgd8_5270-RA","1","1632","500"
"cgd8_5280","cgd8_5280-RA","2","1225","314"
"cgd8_5290","cgd8_5290-RA","1","6894","2256"
"cgd8_5293","cgd8_5293-RA","5","2517","838"
"cgd8_530","cgd8_530-RA","1","717","238"
"cgd8_5300","cgd8_5300-RA","1","2623","816"
"cgd8_5310","cgd8_5310-RA","3","3723","1236"
"cgd8_5323","cgd8_5323-RA","2","2699","771"
"cgd8_5340","cgd8_5340-RA","1","3589","1138"
"cgd8_5350","cgd8_5350-RA","1","2532","843"
"cgd8_5360","cgd8_5360-RA","1","786","261"
"cgd8_5370","cgd8_5370-RA","1","477","158"
"cgd8_5380","cgd8_5380-RA","1","807","268"
"cgd8_5390","cgd8_5390-RA","1","546","181"
"cgd8_540","cgd8_540-RA","1","2478","825"
"cgd8_5400","cgd8_5400-RA","1","1680","276"
"cgd8_5410","cgd8_5410-RA","1","654","213"
"cgd8_5420","cgd8_5420-RA","1","1761","287"
"cgd8_550","cgd8_550-RA","1","8771","2352"
"cgd8_560","cgd8_560-RA","2","675","224"
"cgd8_570","cgd8_570-RA","1","3283","1038"
"cgd8_580","cgd8_580-RA","2","669","140"
"cgd8_590","cgd8_590-RA","1","996","325"
"cgd8_60","cgd8_60-RA","1","1200","200"
"cgd8_600","cgd8_600-RA","1","1962","417"
"cgd8_610","cgd8_610-RA","1","2625","854"
"cgd8_620","cgd8_620-RA","1","783","260"
"cgd8_630","cgd8_630-RA","1","2242","505"
"cgd8_640","cgd8_640-RA","1","3845","1230"
"cgd8_650","cgd8_650-RA","2","826","154"
"cgd8_660","cgd8_660-RA","1","5004","1667"
"cgd8_670","cgd8_670-RA","1","687","228"
"cgd8_680","cgd8_680-RA","1","3441","1146"
"cgd8_690","cgd8_690-RA","1","1947","648"
"cgd8_70","cgd8_70-RA","1","1275","424"
"cgd8_700","cgd8_700-RA","1","5739","1912"
"cgd8_710","cgd8_710-RA","1","5484","1827"
"cgd8_720","cgd8_720-RA","1","345","114"
"cgd8_730","cgd8_730-RA","5","1283","393"
"cgd8_740","cgd8_740-RA","1","840","248"
"cgd8_750","cgd8_750-RA","1","3042","965"
"cgd8_760","cgd8_760-RA","1","1450","425"
"cgd8_770","cgd8_770-RA","1","3588","1195"
"cgd8_780","cgd8_780-RA","1","1005","334"
"cgd8_790","cgd8_790-RA","1","2327","555"
"cgd8_80","cgd8_80-RA","1","1413","470"
"cgd8_800","cgd8_800-RA","1","3382","934"
"cgd8_810","cgd8_810-RA","1","5060","1342"
"cgd8_820","cgd8_820-RA","1","1502","370"
"cgd8_830","cgd8_830-RA","1","945","266"
"cgd8_840","cgd8_840-RA","1","1241","391"
"cgd8_850","cgd8_850-RA","1","1346","446"
"cgd8_860","cgd8_860-RA","1","5132","1382"
"cgd8_870","cgd8_870-RA","1","1866","621"
"cgd8_880","cgd8_880-RA","1","1546","456"
"cgd8_890","cgd8_890-RA","1","1378","411"
"cgd8_90","cgd8_90-RA","1","2850","949"
"cgd8_900","cgd8_900-RA","1","2913","970"
"cgd8_910","cgd8_910-RA","1","3747","1248"
"cgd8_920","cgd8_920-RA","1","1635","543"
"cgd8_930","cgd8_930-RA","1","617","124"
"cgd8_940","cgd8_940-RA","1","525","174"
"cgd8_950","cgd8_950-RA","1","1757","525"
"cgd8_960","cgd8_960-RA","1","2452","679"
"cgd8_970","cgd8_970-RA","1","6318","2105"
"cgd8_980","cgd8_980-RA","4","774","155"
"cgd8_990","cgd8_990-RA","1","3912","1303"
