"Gene ID","Sequence Level","Is Top Level","Genomic Sequence","lc_project_id","Location","organismAbbrev","start","end","is_reversed","start_context","end_context"
"cgd7_5020","chromosome","1","CM000435","cryptodb","1159945 - 1161788 (+)","cparIowaII","1159945","1161788","+","1154945","1166788"
"cgd7_503","chromosome","1","CM000435","cryptodb","122317 - 122911 (+)","cparIowaII","122317","122911","+","117317","127911"
"cgd7_5030","chromosome","1","CM000435","cryptodb","1162087 - 1163868 (+)","cparIowaII","1162087","1163868","+","1157087","1168868"
"cgd7_5040","chromosome","1","CM000435","cryptodb","1164056 - 1167312 (+)","cparIowaII","1164056","1167312","+","1159056","1172312"
"cgd7_5050","chromosome","1","CM000435","cryptodb","1167834 - 1172021 (+)","cparIowaII","1167834","1172021","+","1162834","1177021"
"cgd7_5060","chromosome","1","CM000435","cryptodb","1172235 - 1173396 (+)","cparIowaII","1172235","1173396","+","1167235","1178396"
"cgd7_5070","chromosome","1","CM000435","cryptodb","1173535 - 1174150 (+)","cparIowaII","1173535","1174150","+","1168535","1179150"
"cgd7_5080","chromosome","1","CM000435","cryptodb","1174438 - 1176450 (-)","cparIowaII","1174438","1176450","-","1169438","1181450"
"cgd7_5090","chromosome","1","CM000435","cryptodb","1177390 - 1179244 (-)","cparIowaII","1177390","1179244","-","1172390","1184244"
"cgd7_5100","chromosome","1","CM000435","cryptodb","1179441 - 1183538 (-)","cparIowaII","1179441","1183538","-","1174441","1188538"
"cgd7_5105","chromosome","1","CM000435","cryptodb","1182650 - 1182753 (-)","cparIowaII","1182650","1182753","-","1177650","1187753"
"cgd7_5106","chromosome","1","CM000435","cryptodb","1182837 - 1182958 (-)","cparIowaII","1182837","1182958","-","1177837","1187958"
"cgd7_5107","chromosome","1","CM000435","cryptodb","1183329 - 1183406 (-)","cparIowaII","1183329","1183406","-","1178329","1188406"
"cgd7_5110","chromosome","1","CM000435","cryptodb","1183756 - 1185126 (-)","cparIowaII","1183756","1185126","-","1178756","1190126"
"cgd7_5120","chromosome","1","CM000435","cryptodb","1185576 - 1187087 (+)","cparIowaII","1185576","1187087","+","1180576","1192087"
"cgd7_5130","chromosome","1","CM000435","cryptodb","1187322 - 1192196 (-)","cparIowaII","1187322","1192196","-","1182322","1197196"
"cgd7_5140","chromosome","1","CM000435","cryptodb","1192600 - 1193804 (-)","cparIowaII","1192600","1193804","-","1187600","1198804"
"cgd7_5150","chromosome","1","CM000435","cryptodb","1194214 - 1196103 (+)","cparIowaII","1194214","1196103","+","1189214","1201103"
"cgd7_5160","chromosome","1","CM000435","cryptodb","1196269 - 1196637 (+)","cparIowaII","1196269","1196637","+","1191269","1201637"
"cgd7_5170","chromosome","1","CM000435","cryptodb","1196733 - 1197263 (-)","cparIowaII","1196733","1197263","-","1191733","1202263"
"cgd7_5180","chromosome","1","CM000435","cryptodb","1197653 - 1199005 (-)","cparIowaII","1197653","1199005","-","1192653","1204005"
"cgd7_5190","chromosome","1","CM000435","cryptodb","1199338 - 1200579 (-)","cparIowaII","1199338","1200579","-","1194338","1205579"
"cgd7_520","chromosome","1","CM000435","cryptodb","122916 - 125252 (-)","cparIowaII","122916","125252","-","117916","130252"
"cgd7_5200","chromosome","1","CM000435","cryptodb","1200737 - 1201609 (-)","cparIowaII","1200737","1201609","-","1195737","1206609"
"cgd7_5210","chromosome","1","CM000435","cryptodb","1202176 - 1203717 (+)","cparIowaII","1202176","1203717","+","1197176","1208717"
"cgd7_5220","chromosome","1","CM000435","cryptodb","1203926 - 1205617 (-)","cparIowaII","1203926","1205617","-","1198926","1210617"
"cgd7_5230","chromosome","1","CM000435","cryptodb","1206034 - 1206570 (-)","cparIowaII","1206034","1206570","-","1201034","1211570"
"cgd7_5240","chromosome","1","CM000435","cryptodb","1206874 - 1208097 (-)","cparIowaII","1206874","1208097","-","1201874","1213097"
"cgd7_5250","chromosome","1","CM000435","cryptodb","1208518 - 1209861 (-)","cparIowaII","1208518","1209861","-","1203518","1214861"
"cgd7_5253","chromosome","1","CM000435","cryptodb","1209995 - 1210593 (+)","cparIowaII","1209995","1210593","+","1204995","1215593"
"cgd7_5260","chromosome","1","CM000435","cryptodb","1210580 - 1212247 (-)","cparIowaII","1210580","1212247","-","1205580","1217247"
"cgd7_5270","chromosome","1","CM000435","cryptodb","1212959 - 1214331 (-)","cparIowaII","1212959","1214331","-","1207959","1219331"
"cgd7_5280","chromosome","1","CM000435","cryptodb","1214772 - 1216545 (-)","cparIowaII","1214772","1216545","-","1209772","1221545"
"cgd7_5290","chromosome","1","CM000435","cryptodb","1216853 - 1217983 (-)","cparIowaII","1216853","1217983","-","1211853","1222983"
"cgd7_530","chromosome","1","CM000435","cryptodb","125560 - 126366 (+)","cparIowaII","125560","126366","+","120560","131366"
"cgd7_5300","chromosome","1","CM000435","cryptodb","1218367 - 1220070 (+)","cparIowaII","1218367","1220070","+","1213367","1225070"
"cgd7_5310","chromosome","1","CM000435","cryptodb","1220162 - 1220770 (-)","cparIowaII","1220162","1220770","-","1215162","1225770"
"cgd7_5320","chromosome","1","CM000435","cryptodb","1221217 - 1221777 (+)","cparIowaII","1221217","1221777","+","1216217","1226777"
"cgd7_5330","chromosome","1","CM000435","cryptodb","1221928 - 1223922 (-)","cparIowaII","1221928","1223922","-","1216928","1228922"
"cgd7_5340","chromosome","1","CM000435","cryptodb","1224447 - 1226093 (-)","cparIowaII","1224447","1226093","-","1219447","1231093"
"cgd7_5350","chromosome","1","CM000435","cryptodb","1227024 - 1227687 (-)","cparIowaII","1227024","1227687","-","1222024","1232687"
"cgd7_5360","chromosome","1","CM000435","cryptodb","1228071 - 1230044 (+)","cparIowaII","1228071","1230044","+","1223071","1235044"
"cgd7_5370","chromosome","1","CM000435","cryptodb","1230092 - 1231267 (-)","cparIowaII","1230092","1231267","-","1225092","1236267"
"cgd7_5380","chromosome","1","CM000435","cryptodb","1231623 - 1232423 (+)","cparIowaII","1231623","1232423","+","1226623","1237423"
"cgd7_5390","chromosome","1","CM000435","cryptodb","1232515 - 1233498 (-)","cparIowaII","1232515","1233498","-","1227515","1238498"
"cgd7_540","chromosome","1","CM000435","cryptodb","127075 - 128475 (+)","cparIowaII","127075","128475","+","122075","133475"
"cgd7_5400","chromosome","1","CM000435","cryptodb","1233803 - 1234411 (-)","cparIowaII","1233803","1234411","-","1228803","1239411"
"cgd7_5410","chromosome","1","CM000435","cryptodb","1234591 - 1237433 (+)","cparIowaII","1234591","1237433","+","1229591","1242433"
"cgd7_5420","chromosome","1","CM000435","cryptodb","1237745 - 1239316 (-)","cparIowaII","1237745","1239316","-","1232745","1244316"
"cgd7_5430","chromosome","1","CM000435","cryptodb","1239521 - 1241266 (+)","cparIowaII","1239521","1241266","+","1234521","1246266"
"cgd7_5440","chromosome","1","CM000435","cryptodb","1241880 - 1251569 (+)","cparIowaII","1241880","1251569","+","1236880","1256569"
"cgd7_5450","chromosome","1","CM000435","cryptodb","1251769 - 1252773 (-)","cparIowaII","1251769","1252773","-","1246769","1257773"
"cgd7_5460","chromosome","1","CM000435","cryptodb","1253166 - 1256066 (-)","cparIowaII","1253166","1256066","-","1248166","1261066"
"cgd7_5470","chromosome","1","CM000435","cryptodb","1256317 - 1257525 (+)","cparIowaII","1256317","1257525","+","1251317","1262525"
"cgd7_5480","chromosome","1","CM000435","cryptodb","1257665 - 1264636 (-)","cparIowaII","1257665","1264636","-","1252665","1269636"
"cgd7_5490","chromosome","1","CM000435","cryptodb","1264875 - 1266063 (-)","cparIowaII","1264875","1266063","-","1259875","1271063"
"cgd7_550","chromosome","1","CM000435","cryptodb","128733 - 129941 (-)","cparIowaII","128733","129941","-","123733","134941"
"cgd7_5500","chromosome","1","CM000435","cryptodb","1266272 - 1270723 (+)","cparIowaII","1266272","1270723","+","1261272","1275723"
"cgd7_5510","chromosome","1","CM000435","cryptodb","1271197 - 1271916 (+)","cparIowaII","1271197","1271916","+","1266197","1276916"
"cgd7_5520","chromosome","1","CM000435","cryptodb","1272574 - 1275429 (-)","cparIowaII","1272574","1275429","-","1267574","1280429"
"cgd7_5530","chromosome","1","CM000435","cryptodb","1275748 - 1276053 (-)","cparIowaII","1275748","1276053","-","1270748","1281053"
"cgd7_560","chromosome","1","CM000435","cryptodb","131121 - 133115 (-)","cparIowaII","131121","133115","-","126121","138115"
"cgd7_570","chromosome","1","CM000435","cryptodb","133561 - 134919 (-)","cparIowaII","133561","134919","-","128561","139919"
"cgd7_580","chromosome","1","CM000435","cryptodb","135278 - 138445 (-)","cparIowaII","135278","138445","-","130278","143445"
"cgd7_583","chromosome","1","CM000435","cryptodb","138516 - 140998 (-)","cparIowaII","138516","140998","-","133516","145998"
"cgd7_6","chromosome","1","CM000435","cryptodb","920 - 1071 (+)","cparIowaII","920","1071","+","-4080","6071"
"cgd7_60","chromosome","1","CM000435","cryptodb","24835 - 26389 (-)","cparIowaII","24835","26389","-","19835","31389"
"cgd7_610","chromosome","1","CM000435","cryptodb","141138 - 142982 (+)","cparIowaII","141138","142982","+","136138","147982"
"cgd7_613","chromosome","1","CM000435","cryptodb","143133 - 143848 (+)","cparIowaII","143133","143848","+","138133","148848"
"cgd7_620","chromosome","1","CM000435","cryptodb","144638 - 145849 (+)","cparIowaII","144638","145849","+","139638","150849"
"cgd7_630","chromosome","1","CM000435","cryptodb","145999 - 146946 (-)","cparIowaII","145999","146946","-","140999","151946"
"cgd7_640","chromosome","1","CM000435","cryptodb","147283 - 150622 (-)","cparIowaII","147283","150622","-","142283","155622"
"cgd7_650","chromosome","1","CM000435","cryptodb","150767 - 153261 (-)","cparIowaII","150767","153261","-","145767","158261"
"cgd7_660","chromosome","1","CM000435","cryptodb","153672 - 154520 (-)","cparIowaII","153672","154520","-","148672","159520"
"cgd7_670","chromosome","1","CM000435","cryptodb","155285 - 156220 (+)","cparIowaII","155285","156220","+","150285","161220"
"cgd7_680","chromosome","1","CM000435","cryptodb","156633 - 158972 (+)","cparIowaII","156633","158972","+","151633","163972"
"cgd7_690","chromosome","1","CM000435","cryptodb","159266 - 159782 (+)","cparIowaII","159266","159782","+","154266","164782"
"cgd7_7","chromosome","1","CM000435","cryptodb","1582 - 3330 (+)","cparIowaII","1582","3330","+","-3418","8330"
"cgd7_70","chromosome","1","CM000435","cryptodb","26721 - 28662 (+)","cparIowaII","26721","28662","+","21721","33662"
"cgd7_700","chromosome","1","CM000435","cryptodb","160119 - 160778 (-)","cparIowaII","160119","160778","-","155119","165778"
"cgd7_710","chromosome","1","CM000435","cryptodb","161011 - 164730 (-)","cparIowaII","161011","164730","-","156011","169730"
"cgd7_720","chromosome","1","CM000435","cryptodb","165418 - 166512 (-)","cparIowaII","165418","166512","-","160418","171512"
"cgd7_730","chromosome","1","CM000435","cryptodb","167286 - 167726 (-)","cparIowaII","167286","167726","-","162286","172726"
"cgd7_740","chromosome","1","CM000435","cryptodb","168060 - 172971 (-)","cparIowaII","168060","172971","-","163060","177971"
"cgd7_750","chromosome","1","CM000435","cryptodb","173025 - 174167 (-)","cparIowaII","173025","174167","-","168025","179167"
"cgd7_753","chromosome","1","CM000435","cryptodb","174540 - 175137 (+)","cparIowaII","174540","175137","+","169540","180137"
"cgd7_770","chromosome","1","CM000435","cryptodb","179181 - 183545 (-)","cparIowaII","179181","183545","-","174181","188545"
"cgd7_780","chromosome","1","CM000435","cryptodb","183951 - 185426 (-)","cparIowaII","183951","185426","-","178951","190426"
"cgd7_790","chromosome","1","CM000435","cryptodb","186643 - 187002 (+)","cparIowaII","186643","187002","+","181643","192002"
"cgd7_80","chromosome","1","CM000435","cryptodb","28649 - 29759 (+)","cparIowaII","28649","29759","+","23649","34759"
"cgd7_800","chromosome","1","CM000435","cryptodb","187679 - 188503 (+)","cparIowaII","187679","188503","+","182679","193503"
"cgd7_810","chromosome","1","CM000435","cryptodb","189033 - 190405 (+)","cparIowaII","189033","190405","+","184033","195405"
"cgd7_820","chromosome","1","CM000435","cryptodb","190612 - 193254 (-)","cparIowaII","190612","193254","-","185612","198254"
"cgd7_830","chromosome","1","CM000435","cryptodb","193360 - 194838 (+)","cparIowaII","193360","194838","+","188360","199838"
"cgd7_840","chromosome","1","CM000435","cryptodb","195260 - 195664 (+)","cparIowaII","195260","195664","+","190260","200664"
"cgd7_850","chromosome","1","CM000435","cryptodb","195905 - 199864 (+)","cparIowaII","195905","199864","+","190905","204864"
"cgd7_860","chromosome","1","CM000435","cryptodb","200606 - 209061 (+)","cparIowaII","200606","209061","+","195606","214061"
"cgd7_870","chromosome","1","CM000435","cryptodb","209417 - 210196 (-)","cparIowaII","209417","210196","-","204417","215196"
"cgd7_880","chromosome","1","CM000435","cryptodb","210640 - 212400 (-)","cparIowaII","210640","212400","-","205640","217400"
"cgd7_890","chromosome","1","CM000435","cryptodb","213280 - 215574 (+)","cparIowaII","213280","215574","+","208280","220574"
"cgd7_90","chromosome","1","CM000435","cryptodb","29891 - 32629 (-)","cparIowaII","29891","32629","-","24891","37629"
"cgd7_900","chromosome","1","CM000435","cryptodb","215727 - 217238 (-)","cparIowaII","215727","217238","-","210727","222238"
"cgd7_910","chromosome","1","CM000435","cryptodb","217652 - 218866 (-)","cparIowaII","217652","218866","-","212652","223866"
"cgd7_920","chromosome","1","CM000435","cryptodb","219850 - 223053 (-)","cparIowaII","219850","223053","-","214850","228053"
"cgd7_930","chromosome","1","CM000435","cryptodb","223591 - 225327 (+)","cparIowaII","223591","225327","+","218591","230327"
"cgd7_940","chromosome","1","CM000435","cryptodb","226389 - 227249 (-)","cparIowaII","226389","227249","-","221389","232249"
"cgd7_950","chromosome","1","CM000435","cryptodb","228665 - 230435 (-)","cparIowaII","228665","230435","-","223665","235435"
"cgd7_960","chromosome","1","CM000435","cryptodb","230770 - 232374 (-)","cparIowaII","230770","232374","-","225770","237374"
"cgd7_970","chromosome","1","CM000435","cryptodb","233298 - 236476 (-)","cparIowaII","233298","236476","-","228298","241476"
"cgd7_980","chromosome","1","CM000435","cryptodb","236830 - 241512 (-)","cparIowaII","236830","241512","-","231830","246512"
"cgd7_990","chromosome","1","CM000435","cryptodb","241964 - 243337 (-)","cparIowaII","241964","243337","-","236964","248337"
"cgd8_10","chromosome","1","CM000436","cryptodb","1678 - 2821 (+)","cparIowaII","1678","2821","+","-3322","7821"
"cgd8_100","chromosome","1","CM000436","cryptodb","26745 - 30723 (-)","cparIowaII","26745","30723","-","21745","35723"
"cgd8_1000","chromosome","1","CM000436","cryptodb","275334 - 276784 (+)","cparIowaII","275334","276784","+","270334","281784"
"cgd8_1010","chromosome","1","CM000436","cryptodb","277631 - 278164 (-)","cparIowaII","277631","278164","-","272631","283164"
"cgd8_1020","chromosome","1","CM000436","cryptodb","276880 - 279571 (+)","cparIowaII","276880","279571","+","271880","284571"
"cgd8_1030","chromosome","1","CM000436","cryptodb","279944 - 281959 (+)","cparIowaII","279944","281959","+","274944","286959"
"cgd8_1040","chromosome","1","CM000436","cryptodb","282062 - 283011 (-)","cparIowaII","282062","283011","-","277062","288011"
"cgd8_1050","chromosome","1","CM000436","cryptodb","284638 - 287009 (+)","cparIowaII","284638","287009","+","279638","292009"
"cgd8_1060","chromosome","1","CM000436","cryptodb","287080 - 289330 (-)","cparIowaII","287080","289330","-","282080","294330"
"cgd8_1070","chromosome","1","CM000436","cryptodb","289728 - 291137 (+)","cparIowaII","289728","291137","+","284728","296137"
"cgd8_1080","chromosome","1","CM000436","cryptodb","291137 - 293245 (+)","cparIowaII","291137","293245","+","286137","298245"
"cgd8_1090","chromosome","1","CM000436","cryptodb","293415 - 294909 (+)","cparIowaII","293415","294909","+","288415","299909"
"cgd8_110","chromosome","1","CM000436","cryptodb","30910 - 31317 (+)","cparIowaII","30910","31317","+","25910","36317"
"cgd8_1100","chromosome","1","CM000436","cryptodb","295052 - 298957 (+)","cparIowaII","295052","298957","+","290052","303957"
"cgd8_1110","chromosome","1","CM000436","cryptodb","299651 - 300313 (+)","cparIowaII","299651","300313","+","294651","305313"
"cgd8_1113","chromosome","1","CM000436","cryptodb","300652 - 301391 (-)","cparIowaII","300652","301391","-","295652","306391"
"cgd8_1120","chromosome","1","CM000436","cryptodb","301571 - 303704 (-)","cparIowaII","301571","303704","-","296571","308704"
"cgd8_1133","chromosome","1","CM000436","cryptodb","304257 - 305556 (+)","cparIowaII","304257","305556","+","299257","310556"
"cgd8_1143","chromosome","1","CM000436","cryptodb","305944 - 306540 (+)","cparIowaII","305944","306540","+","300944","311540"
"cgd8_1150","chromosome","1","CM000436","cryptodb","306920 - 308769 (+)","cparIowaII","306920","308769","+","301920","313769"
"cgd8_1160","chromosome","1","CM000436","cryptodb","308971 - 310533 (+)","cparIowaII","308971","310533","+","303971","315533"
