"Gene ID","Ontology","GO ID","Is Not","GO Term Name","Source","Evidence Code","Reference","Support for Evidence Code Assignment","sort_key","Transcript ID(s)"
"cgd8_3180","Cellular Component","GO:0005634","N/A","nucleus","Interpro","IEA","N/A","N/A","CGO:0005634","cgd8_3180-RA"
"cgd8_3180","Molecular Function","GO:0005488","N/A","binding","Interpro","IEA","N/A","N/A","MGO:0005488","cgd8_3180-RA"
"cgd8_3190","Biological Process","GO:0055114","N/A","oxidation-reduction process","Interpro","IEA","N/A","N/A","BGO:0055114","cgd8_3190-RA"
"cgd8_3190","Cellular Component","GO:0005783","N/A","endoplasmic reticulum","Interpro","IEA","N/A","N/A","CGO:0005783","cgd8_3190-RA"
"cgd8_3190","Molecular Function","GO:0003756","N/A","protein disulfide isomerase activity","Interpro","IEA","N/A","N/A","MGO:0003756","cgd8_3190-RA"
"cgd8_3190","Molecular Function","GO:0016671","N/A","oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor","Interpro","IEA","N/A","N/A","MGO:0016671","cgd8_3190-RA"
"cgd8_3200","Biological Process","GO:0006511","N/A","ubiquitin-dependent protein catabolic process","Interpro","IEA","N/A","N/A","BGO:0006511","cgd8_3200-RA"
"cgd8_3200","Cellular Component","GO:0005622","N/A","intracellular","Interpro","IEA","N/A","N/A","CGO:0005622","cgd8_3200-RA"
"cgd8_3200","Molecular Function","GO:0004843","N/A","thiol-dependent ubiquitin-specific protease activity","Interpro","IEA","N/A","N/A","MGO:0004843","cgd8_3200-RA"
"cgd8_3210","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd8_3210-RA"
"cgd8_3210","Molecular Function","GO:0016787","N/A","hydrolase activity","Interpro","IEA","N/A","N/A","MGO:0016787","cgd8_3210-RA"
"cgd8_3230","Biological Process","GO:0006355","N/A","regulation of transcription, DNA-templated","Interpro","IEA","N/A","N/A","BGO:0006355","cgd8_3230-RA"
"cgd8_3230","Molecular Function","GO:0003700","N/A","DNA-binding transcription factor activity","Interpro","IEA","N/A","N/A","MGO:0003700","cgd8_3230-RA"
"cgd8_3250","Biological Process","GO:0006468","N/A","protein phosphorylation","Interpro","IEA","N/A","N/A","BGO:0006468","cgd8_3250-RA"
"cgd8_3250","Molecular Function","GO:0004672","N/A","protein kinase activity","Interpro","IEA","N/A","N/A","MGO:0004672","cgd8_3250-RA"
"cgd8_3250","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd8_3250-RA"
"cgd8_3260","Biological Process","GO:0006606","N/A","protein import into nucleus","Interpro","IEA","N/A","N/A","BGO:0006606","cgd8_3260-RA"
"cgd8_3260","Cellular Component","GO:0005634","N/A","nucleus","Interpro","IEA","N/A","N/A","CGO:0005634","cgd8_3260-RA"
"cgd8_3260","Cellular Component","GO:0005737","N/A","cytoplasm","Interpro","IEA","N/A","N/A","CGO:0005737","cgd8_3260-RA"
"cgd8_3260","Molecular Function","GO:0005488","N/A","binding","Interpro","IEA","N/A","N/A","MGO:0005488","cgd8_3260-RA"
"cgd8_3260","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd8_3260-RA"
"cgd8_3260","Molecular Function","GO:0061608","N/A","nuclear import signal receptor activity","Interpro","IEA","N/A","N/A","MGO:0061608","cgd8_3260-RA"
"cgd8_3273","Biological Process","GO:0006357","N/A","regulation of transcription by RNA polymerase II","Interpro","IEA","N/A","N/A","BGO:0006357","cgd8_3273-RA"
"cgd8_3273","Cellular Component","GO:0016592","N/A","mediator complex","Interpro","IEA","N/A","N/A","CGO:0016592","cgd8_3273-RA"
"cgd8_3273","Molecular Function","GO:0003712","N/A","transcription coregulator activity","Interpro","IEA","N/A","N/A","MGO:0003712","cgd8_3273-RA"
"cgd8_3280","Biological Process","GO:0046488","N/A","phosphatidylinositol metabolic process","Interpro","IEA","N/A","N/A","BGO:0046488","cgd8_3280-RA"
"cgd8_3280","Molecular Function","GO:0005509","N/A","calcium ion binding","Interpro","IEA","N/A","N/A","MGO:0005509","cgd8_3280-RA"
"cgd8_3280","Molecular Function","GO:0016307","N/A","phosphatidylinositol phosphate kinase activity","Interpro","IEA","N/A","N/A","MGO:0016307","cgd8_3280-RA"
"cgd8_3300","Biological Process","GO:0007018","N/A","microtubule-based movement","Interpro","IEA","N/A","N/A","BGO:0007018","cgd8_3300-RA"
"cgd8_3300","Molecular Function","GO:0003777","N/A","microtubule motor activity","Interpro","IEA","N/A","N/A","MGO:0003777","cgd8_3300-RA"
"cgd8_3300","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd8_3300-RA"
"cgd8_3300","Molecular Function","GO:0008017","N/A","microtubule binding","Interpro","IEA","N/A","N/A","MGO:0008017","cgd8_3300-RA"
"cgd8_3310","Biological Process","GO:0042254","N/A","ribosome biogenesis","Interpro","IEA","N/A","N/A","BGO:0042254","cgd8_3310-RA"
"cgd8_3310","Biological Process","GO:0042256","N/A","mature ribosome assembly","Interpro","IEA","N/A","N/A","BGO:0042256","cgd8_3310-RA"
"cgd8_3320","Biological Process","GO:0006432","N/A","phenylalanyl-tRNA aminoacylation","Interpro","IEA","N/A","N/A","BGO:0006432","cgd8_3320-RA"
"cgd8_3320","Cellular Component","GO:0005737","N/A","cytoplasm","Interpro","IEA","N/A","N/A","CGO:0005737","cgd8_3320-RA"
"cgd8_3320","Molecular Function","GO:0000166","N/A","nucleotide binding","Interpro","IEA","N/A","N/A","MGO:0000166","cgd8_3320-RA"
"cgd8_3320","Molecular Function","GO:0000287","N/A","magnesium ion binding","Interpro","IEA","N/A","N/A","MGO:0000287","cgd8_3320-RA"
"cgd8_3320","Molecular Function","GO:0003723","N/A","RNA binding","Interpro","IEA","N/A","N/A","MGO:0003723","cgd8_3320-RA"
"cgd8_3320","Molecular Function","GO:0004826","N/A","phenylalanine-tRNA ligase activity","Interpro","IEA","N/A","N/A","MGO:0004826","cgd8_3320-RA"
"cgd8_3320","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd8_3320-RA"
"cgd8_3330","Biological Process","GO:0006413","N/A","translational initiation","Interpro","IEA","N/A","N/A","BGO:0006413","cgd8_3330-RA"
"cgd8_3330","Molecular Function","GO:0003723","N/A","RNA binding","Interpro","IEA","N/A","N/A","MGO:0003723","cgd8_3330-RA"
"cgd8_3330","Molecular Function","GO:0003743","N/A","translation initiation factor activity","Interpro","IEA","N/A","N/A","MGO:0003743","cgd8_3330-RA"
"cgd8_3340","Biological Process","GO:0006397","N/A","mRNA processing","Interpro","IEA","N/A","N/A","BGO:0006397","cgd8_3340-RA"
"cgd8_3370","Molecular Function","GO:0003676","N/A","nucleic acid binding","Interpro","IEA","N/A","N/A","MGO:0003676","cgd8_3370-RA"
"cgd8_3380","Molecular Function","GO:0005488","N/A","binding","Interpro","IEA","N/A","N/A","MGO:0005488","cgd8_3380-RA"
"cgd8_3410","Molecular Function","GO:0004045","N/A","aminoacyl-tRNA hydrolase activity","Interpro","IEA","N/A","N/A","MGO:0004045","cgd8_3410-RA"
"cgd8_3420","Biological Process","GO:0006479","N/A","protein methylation","Interpro","IEA","N/A","N/A","BGO:0006479","cgd8_3420-RA"
"cgd8_3420","Molecular Function","GO:0008168","N/A","methyltransferase activity","Interpro","IEA","N/A","N/A","MGO:0008168","cgd8_3420-RA"
"cgd8_3430","Molecular Function","GO:0008237","N/A","metallopeptidase activity","Interpro","IEA","N/A","N/A","MGO:0008237","cgd8_3430-RA"
"cgd8_3430","Molecular Function","GO:0008270","N/A","zinc ion binding","Interpro","IEA","N/A","N/A","MGO:0008270","cgd8_3430-RA"
"cgd8_3440","Molecular Function","GO:0005488","N/A","binding","Interpro","IEA","N/A","N/A","MGO:0005488","cgd8_3440-RA"
"cgd8_3450","Biological Process","GO:0006412","N/A","translation","Interpro","IEA","N/A","N/A","BGO:0006412","cgd8_3450-RA"
"cgd8_3450","Cellular Component","GO:0005840","N/A","ribosome","Interpro","IEA","N/A","N/A","CGO:0005840","cgd8_3450-RA"
"cgd8_3450","Cellular Component","GO:0015934","N/A","large ribosomal subunit","Interpro","IEA","N/A","N/A","CGO:0015934","cgd8_3450-RA"
"cgd8_3450","Molecular Function","GO:0003735","N/A","structural constituent of ribosome","Interpro","IEA","N/A","N/A","MGO:0003735","cgd8_3450-RA"
"cgd8_3460","Biological Process","GO:0006418","N/A","tRNA aminoacylation for protein translation","Interpro","IEA","N/A","N/A","BGO:0006418","cgd8_3460-RA"
"cgd8_3460","Biological Process","GO:0006431","N/A","methionyl-tRNA aminoacylation","Interpro","IEA","N/A","N/A","BGO:0006431","cgd8_3460-RA"
"cgd8_3460","Cellular Component","GO:0005737","N/A","cytoplasm","Interpro","IEA","N/A","N/A","CGO:0005737","cgd8_3460-RA"
"cgd8_3460","Molecular Function","GO:0000166","N/A","nucleotide binding","Interpro","IEA","N/A","N/A","MGO:0000166","cgd8_3460-RA"
"cgd8_3460","Molecular Function","GO:0004812","N/A","aminoacyl-tRNA ligase activity","Interpro","IEA","N/A","N/A","MGO:0004812","cgd8_3460-RA"
"cgd8_3460","Molecular Function","GO:0004825","N/A","methionine-tRNA ligase activity","Interpro","IEA","N/A","N/A","MGO:0004825","cgd8_3460-RA"
"cgd8_3460","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd8_3460-RA"
"cgd8_3480","Biological Process","GO:0006412","N/A","translation","Interpro","IEA","N/A","N/A","BGO:0006412","cgd8_3480-RA"
"cgd8_3480","Cellular Component","GO:0005622","N/A","intracellular","Interpro","IEA","N/A","N/A","CGO:0005622","cgd8_3480-RA"
"cgd8_3480","Cellular Component","GO:0005840","N/A","ribosome","Interpro","IEA","N/A","N/A","CGO:0005840","cgd8_3480-RA"
"cgd8_3480","Molecular Function","GO:0003735","N/A","structural constituent of ribosome","Interpro","IEA","N/A","N/A","MGO:0003735","cgd8_3480-RA"
"cgd8_350","Biological Process","GO:0006418","N/A","tRNA aminoacylation for protein translation","Interpro","IEA","N/A","N/A","BGO:0006418","cgd8_350-RA"
"cgd8_350","Biological Process","GO:0006421","N/A","asparaginyl-tRNA aminoacylation","Interpro","IEA","N/A","N/A","BGO:0006421","cgd8_350-RA"
"cgd8_350","Cellular Component","GO:0005737","N/A","cytoplasm","Interpro","IEA","N/A","N/A","CGO:0005737","cgd8_350-RA"
"cgd8_350","Molecular Function","GO:0000166","N/A","nucleotide binding","Interpro","IEA","N/A","N/A","MGO:0000166","cgd8_350-RA"
"cgd8_350","Molecular Function","GO:0004812","N/A","aminoacyl-tRNA ligase activity","Interpro","IEA","N/A","N/A","MGO:0004812","cgd8_350-RA"
"cgd8_350","Molecular Function","GO:0004816","N/A","asparagine-tRNA ligase activity","Interpro","IEA","N/A","N/A","MGO:0004816","cgd8_350-RA"
"cgd8_350","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd8_350-RA"
"cgd8_3500","Molecular Function","GO:0005488","N/A","binding","Interpro","IEA","N/A","N/A","MGO:0005488","cgd8_3500-RA"
"cgd8_360","Biological Process","GO:0015991","N/A","ATP hydrolysis coupled proton transport","Interpro","IEA","N/A","N/A","BGO:0015991","cgd8_360-RA"
"cgd8_360","Cellular Component","GO:0033178","N/A","proton-transporting two-sector ATPase complex, catalytic domain","Interpro","IEA","N/A","N/A","CGO:0033178","cgd8_360-RA"
"cgd8_360","Molecular Function","GO:0046961","N/A","proton-transporting ATPase activity, rotational mechanism","Interpro","IEA","N/A","N/A","MGO:0046961","cgd8_360-RA"
"cgd8_3640","Cellular Component","GO:0016021","N/A","integral component of membrane","Interpro","IEA","N/A","N/A","CGO:0016021","cgd8_3640-RA"
"cgd8_3660","Biological Process","GO:0042254","N/A","ribosome biogenesis","Interpro","IEA","N/A","N/A","BGO:0042254","cgd8_3660-RA"
"cgd8_3660","Cellular Component","GO:0005730","N/A","nucleolus","Interpro","IEA","N/A","N/A","CGO:0005730","cgd8_3660-RA"
"cgd8_3660","Molecular Function","GO:0003824","N/A","catalytic activity","Interpro","IEA","N/A","N/A","MGO:0003824","cgd8_3660-RA"
"cgd8_3680","Biological Process","GO:0006633","N/A","fatty acid biosynthetic process","Interpro","IEA","N/A","N/A","BGO:0006633","cgd8_3680-RA"
"cgd8_3680","Molecular Function","GO:0003989","N/A","acetyl-CoA carboxylase activity","Interpro","IEA","N/A","N/A","MGO:0003989","cgd8_3680-RA"
"cgd8_3680","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd8_3680-RA"
"cgd8_3680","Molecular Function","GO:0016874","N/A","ligase activity","Interpro","IEA","N/A","N/A","MGO:0016874","cgd8_3680-RA"
"cgd8_3680","Molecular Function","GO:0046872","N/A","metal ion binding","Interpro","IEA","N/A","N/A","MGO:0046872","cgd8_3680-RA"
"cgd8_3690","Biological Process","GO:0000398","N/A","mRNA splicing, via spliceosome","Interpro","IEA","N/A","N/A","BGO:0000398","cgd8_3690-RA"
"cgd8_3690","Cellular Component","GO:0046540","N/A","U4/U6 x U5 tri-snRNP complex","Interpro","IEA","N/A","N/A","CGO:0046540","cgd8_3690-RA"
"cgd8_370","Biological Process","GO:0006298","N/A","mismatch repair","Interpro","IEA","N/A","N/A","BGO:0006298","cgd8_370-RA"
"cgd8_370","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd8_370-RA"
"cgd8_370","Molecular Function","GO:0030983","N/A","mismatched DNA binding","Interpro","IEA","N/A","N/A","MGO:0030983","cgd8_370-RA"
"cgd8_3720","Molecular Function","GO:0003676","N/A","nucleic acid binding","Interpro","IEA","N/A","N/A","MGO:0003676","cgd8_3720-RA"
"cgd8_3720","Molecular Function","GO:0008270","N/A","zinc ion binding","Interpro","IEA","N/A","N/A","MGO:0008270","cgd8_3720-RA"
"cgd8_3770","Biological Process","GO:0006457","N/A","protein folding","Interpro","IEA","N/A","N/A","BGO:0006457","cgd8_3770-RA"
"cgd8_3770","Molecular Function","GO:0031072","N/A","heat shock protein binding","Interpro","IEA","N/A","N/A","MGO:0031072","cgd8_3770-RA"
"cgd8_3770","Molecular Function","GO:0051082","N/A","unfolded protein binding","Interpro","IEA","N/A","N/A","MGO:0051082","cgd8_3770-RA"
"cgd8_380","Biological Process","GO:0055114","N/A","oxidation-reduction process","Interpro","IEA","N/A","N/A","BGO:0055114","cgd8_380-RA"
"cgd8_380","Molecular Function","GO:0016491","N/A","oxidoreductase activity","Interpro","IEA","N/A","N/A","MGO:0016491","cgd8_380-RA"
"cgd8_3803","Cellular Component","GO:0005634","N/A","nucleus","Interpro","IEA","N/A","N/A","CGO:0005634","cgd8_3803-RA"
"cgd8_3820","Biological Process","GO:0007064","N/A","mitotic sister chromatid cohesion","Interpro","IEA","N/A","N/A","BGO:0007064","cgd8_3820-RA"
"cgd8_3820","Cellular Component","GO:0031390","N/A","Ctf18 RFC-like complex","Interpro","IEA","N/A","N/A","CGO:0031390","cgd8_3820-RA"
"cgd8_3870","Biological Process","GO:0006629","N/A","lipid metabolic process","Interpro","IEA","N/A","N/A","BGO:0006629","cgd8_3870-RA"
"cgd8_3870","Biological Process","GO:0008152","N/A","metabolic process","Interpro","IEA","N/A","N/A","BGO:0008152","cgd8_3870-RA"
"cgd8_3880","Biological Process","GO:0008152","N/A","metabolic process","Interpro","IEA","N/A","N/A","BGO:0008152","cgd8_3880-RA"
"cgd8_390","Biological Process","GO:0009966","N/A","regulation of signal transduction","Interpro","IEA","N/A","N/A","BGO:0009966","cgd8_390-RA"
"cgd8_390","Biological Process","GO:0043666","N/A","regulation of phosphoprotein phosphatase activity","Interpro","IEA","N/A","N/A","BGO:0043666","cgd8_390-RA"
"cgd8_390","Molecular Function","GO:0004864","N/A","protein phosphatase inhibitor activity","Interpro","IEA","N/A","N/A","MGO:0004864","cgd8_390-RA"
"cgd8_3900","Molecular Function","GO:0003676","N/A","nucleic acid binding","Interpro","IEA","N/A","N/A","MGO:0003676","cgd8_3900-RA"
"cgd8_3900","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd8_3900-RA"
"cgd8_3910","Biological Process","GO:0055085","N/A","transmembrane transport","Interpro","IEA","N/A","N/A","BGO:0055085","cgd8_3910-RA"
"cgd8_3910","Cellular Component","GO:0016021","N/A","integral component of membrane","Interpro","IEA","N/A","N/A","CGO:0016021","cgd8_3910-RA"
"cgd8_3930","Molecular Function","GO:0005525","N/A","GTP binding","Interpro","IEA","N/A","N/A","MGO:0005525","cgd8_3930-RA"
"cgd8_3940","Biological Process","GO:0009058","N/A","biosynthetic process","Interpro","IEA","N/A","N/A","BGO:0009058","cgd8_3940-RA"
"cgd8_3940","Molecular Function","GO:0016779","N/A","nucleotidyltransferase activity","Interpro","IEA","N/A","N/A","MGO:0016779","cgd8_3940-RA"
"cgd8_3950","Biological Process","GO:0006298","N/A","mismatch repair","Interpro","IEA","N/A","N/A","BGO:0006298","cgd8_3950-RA"
"cgd8_3950","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd8_3950-RA"
"cgd8_3950","Molecular Function","GO:0030983","N/A","mismatched DNA binding","Interpro","IEA","N/A","N/A","MGO:0030983","cgd8_3950-RA"
"cgd8_3960","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd8_3960-RA"
"cgd8_3970","Biological Process","GO:0006334","N/A","nucleosome assembly","Interpro","IEA","N/A","N/A","BGO:0006334","cgd8_3970-RA"
"cgd8_3970","Cellular Component","GO:0005634","N/A","nucleus","Interpro","IEA","N/A","N/A","CGO:0005634","cgd8_3970-RA"
"cgd8_400","Biological Process","GO:0006412","N/A","translation","Interpro","IEA","N/A","N/A","BGO:0006412","cgd8_400-RA"
"cgd8_400","Cellular Component","GO:0005840","N/A","ribosome","Interpro","IEA","N/A","N/A","CGO:0005840","cgd8_400-RA"
"cgd8_400","Molecular Function","GO:0003735","N/A","structural constituent of ribosome","Interpro","IEA","N/A","N/A","MGO:0003735","cgd8_400-RA"
"cgd8_400","Molecular Function","GO:0019843","N/A","rRNA binding","Interpro","IEA","N/A","N/A","MGO:0019843","cgd8_400-RA"
"cgd8_4010","Biological Process","GO:0006427","N/A","histidyl-tRNA aminoacylation","Interpro","IEA","N/A","N/A","BGO:0006427","cgd8_4010-RA"
"cgd8_4010","Molecular Function","GO:0004821","N/A","histidine-tRNA ligase activity","Interpro","IEA","N/A","N/A","MGO:0004821","cgd8_4010-RA"
"cgd8_4010","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd8_4010-RA"
"cgd8_4040","Biological Process","GO:0015031","N/A","protein transport","Interpro","IEA","N/A","N/A","BGO:0015031","cgd8_4040-RA"
"cgd8_4050","Biological Process","GO:0006412","N/A","translation","Interpro","IEA","N/A","N/A","BGO:0006412","cgd8_4050-RA"
"cgd8_4050","Cellular Component","GO:0005622","N/A","intracellular","Interpro","IEA","N/A","N/A","CGO:0005622","cgd8_4050-RA"
"cgd8_4050","Cellular Component","GO:0005840","N/A","ribosome","Interpro","IEA","N/A","N/A","CGO:0005840","cgd8_4050-RA"
"cgd8_4050","Molecular Function","GO:0003735","N/A","structural constituent of ribosome","Interpro","IEA","N/A","N/A","MGO:0003735","cgd8_4050-RA"
"cgd8_4060","Biological Process","GO:0042176","N/A","regulation of protein catabolic process","Interpro","IEA","N/A","N/A","BGO:0042176","cgd8_4060-RA"
"cgd8_4060","Cellular Component","GO:0000502","N/A","proteasome complex","Interpro","IEA","N/A","N/A","CGO:0000502","cgd8_4060-RA"
"cgd8_4060","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd8_4060-RA"
"cgd8_4060","Molecular Function","GO:0030234","N/A","enzyme regulator activity","Interpro","IEA","N/A","N/A","MGO:0030234","cgd8_4060-RA"
"cgd8_4070","Molecular Function","GO:0003677","N/A","DNA binding","Interpro","IEA","N/A","N/A","MGO:0003677","cgd8_4070-RA"
"cgd8_4080","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd8_4080-RA"
"cgd8_4083","Molecular Function","GO:0016758","N/A","transferase activity, transferring hexosyl groups","Interpro","IEA","N/A","N/A","MGO:0016758","cgd8_4083-RA"
"cgd8_4100","Molecular Function","GO:0003676","N/A","nucleic acid binding","Interpro","IEA","N/A","N/A","MGO:0003676","cgd8_4100-RA"
